MIN=0	-30	-3	-300	0	
53,503	-1,245	0	9,9	NAN	
53,603	-1,245	0	9,9	NAN	
53,703	-1,245	0	9,9	NAN	
53,803	-1,245	0	9,9	NAN	
53,903	-1,245	0	9,9	NAN	
54,003	-1,245	0	9,9	NAN	
54,103	-1,245	0	9,9	NAN	
54,2	-1,245	0	9,9	NAN	
54,3	-1,245	0	9,9	NAN	
54,4	-1,245	0	9,9	NAN	
54,5	-1,245	0	9,9	NAN	
54,6	-1,23	0	9,9	NAN	
54,7	-1,23	0	9,9	NAN	
54,8	-1,23	0	9,9	NAN	
54,9	-1,23	0	9,9	NAN	
55	-1,23	0	9,9	NAN	
55,1	-1,23	0	9,9	NAN	
55,2	-1,23	0	9,9	NAN	
55,3	-1,23	0	9,9	NAN	
55,4	-1,23	0	9,9	NAN	
55,5	-1,23	0	9,9	NAN	
55,6	-1,23	0	9,9	NAN	
55,7	-1,23	0	9,9	NAN	
55,8	-1,23	0	9,9	NAN	
55,9	-1,23	0	9,9	NAN	
56	-1,23	0	9,9	NAN	
56,1	-1,23	0	9,9	NAN	
56,2	-1,23	0	9,9	NAN	
56,3	-1,23	0	9,9	NAN	
56,4	-1,23	0	9,9	NAN	
56,5	-1,23	0	9,9	NAN	
56,6	-1,23	0	9,9	NAN	
56,7	-1,23	0	9,9	NAN	
56,8	-1,23	0	9,9	NAN	
56,9	-1,23	0	9,9	NAN	
57	-1,23	0	9,9	NAN	
57,1	-1,23	0	9,9	NAN	
57,2	-1,23	0	9,9	NAN	
57,3	-1,23	0	9,9	NAN	
57,4	-1,23	0	9,9	NAN	
57,5	-1,23	0	9,9	NAN	
57,6	-1,215	0	9,9	NAN	
57,7	-1,215	0	9,9	NAN	
57,8	-1,215	0	9,9	NAN	
57,9	-1,215	0	9,9	NAN	
58	-1,215	0	9,9	NAN	
58,1	-1,215	0	9,9	NAN	
58,2	-1,215	0	9,9	NAN	
58,3	-1,215	0	9,9	NAN	
58,4	-1,215	0	9,9	NAN	
58,5	-1,215	-0,552	-46,05	NAN	
58,6	0,705	-0,552	-46,05	NAN	
58,7	0,705	-0,552	-46,05	NAN	
58,8	0,705	-0,552	-46,05	NAN	
58,9	0,705	-0,552	-46,05	NAN	
59	0,705	-0,552	-46,05	NAN	
59,1	0,705	-0,552	-46,05	NAN	
59,2	0,705	-0,552	-46,05	NAN	
59,3	0,705	-0,552	-46,05	NAN	
59,4	0,705	-0,552	-46,05	NAN	
59,5	0,705	-1,746	-159,3	NAN	
59,6	2,34	-1,746	-159,3	NAN	
59,7	2,34	-1,746	-159,3	NAN	
59,8	2,34	-1,746	-159,3	NAN	
59,9	2,34	-1,746	-159,3	NAN	
60	2,34	-1,746	-159,3	NAN	
60,1	2,34	-1,746	-159,3	NAN	
60,2	2,34	-1,746	-159,3	NAN	
60,3	2,34	-1,746	-159,3	NAN	
60,4	2,34	-1,746	-159,3	NAN	
